 4601: 0.127057, 0.127057 avg loss, 0.001000 rate, 3.313675 seconds, 147232 images, -1.000000 hours left
 4849: 0.080150, 0.093048 avg loss, 0.001000 rate, 1.707447 seconds, 155168 images, 1.039241 hours left
 4850: 0.080643, 0.091807 avg loss, 0.001000 rate, 1.616753 seconds, 155200 images, 1.038797 hours left
 4851: 0.061677, 0.088794 avg loss, 0.001000 rate, 3.114522 seconds, 155232 images, 1.036431 hours left
 4852: 0.105106, 0.090425 avg loss, 0.001000 rate, 3.121474 seconds, 155264 images, 1.036981 hours left
 4853: 0.107307, 0.092114 avg loss, 0.001000 rate, 2.942705 seconds, 155296 images, 1.038679 hours left
 4854: 0.075082, 0.090410 avg loss, 0.001000 rate, 3.052571 seconds, 155328 images, 1.040257 hours left
 4855: 0.140720, 0.095441 avg loss, 0.001000 rate, 3.082619 seconds, 155360 images, 1.039878 hours left
 4856: 0.074453, 0.093343 avg loss, 0.001000 rate, 3.099022 seconds, 155392 images, 1.042308 hours left
 4857: 0.149144, 0.098923 avg loss, 0.001000 rate, 3.101848 seconds, 155424 images, 1.043640 hours left
 4858: 0.097478, 0.098778 avg loss, 0.001000 rate, 2.959468 seconds, 155456 images, 1.043460 hours left
 4859: 0.102409, 0.099141 avg loss, 0.001000 rate, 3.062761 seconds, 155488 images, 1.044002 hours left
 4860: 0.135289, 0.102756 avg loss, 0.001000 rate, 3.077797 seconds, 155520 images, 1.043559 hours left
 4861: 0.068625, 0.099343 avg loss, 0.001000 rate, 2.988127 seconds, 155552 images, 1.042897 hours left
 4862: 0.093015, 0.098710 avg loss, 0.001000 rate, 2.856485 seconds, 155584 images, 1.050359 hours left
 4863: 0.108200, 0.099659 avg loss, 0.001000 rate, 2.896542 seconds, 155616 images, 1.048885 hours left
 4864: 0.062795, 0.095973 avg loss, 0.001000 rate, 3.005832 seconds, 155648 images, 1.047545 hours left
 4865: 0.104997, 0.096875 avg loss, 0.001000 rate, 2.969723 seconds, 155680 images, 1.046555 hours left
 4866: 0.099659, 0.097153 avg loss, 0.001000 rate, 2.924332 seconds, 155712 images, 1.045892 hours left
 4867: 0.091204, 0.096559 avg loss, 0.001000 rate, 2.970861 seconds, 155744 images, 1.045941 hours left
 4868: 0.037952, 0.090698 avg loss, 0.001000 rate, 2.994166 seconds, 155776 images, 1.044832 hours left
 4869: 0.109839, 0.092612 avg loss, 0.001000 rate, 2.975520 seconds, 155808 images, 1.044124 hours left
 4870: 0.074592, 0.090810 avg loss, 0.001000 rate, 3.014414 seconds, 155840 images, 1.044072 hours left
 4871: 0.090358, 0.090765 avg loss, 0.001000 rate, 1.634017 seconds, 155872 images, 1.043093 hours left
 4872: 0.111952, 0.092884 avg loss, 0.001000 rate, 1.625260 seconds, 155904 images, 1.038135 hours left
 4873: 0.126006, 0.096196 avg loss, 0.001000 rate, 1.676774 seconds, 155936 images, 1.037019 hours left
 4874: 0.167109, 0.103287 avg loss, 0.001000 rate, 1.637488 seconds, 155968 images, 1.036216 hours left
 4875: 0.104142, 0.103373 avg loss, 0.001000 rate, 1.610929 seconds, 156000 images, 1.036597 hours left
 4876: 0.142261, 0.107261 avg loss, 0.001000 rate, 1.552814 seconds, 156032 images, 1.037146 hours left
 4877: 0.100753, 0.106611 avg loss, 0.001000 rate, 1.539816 seconds, 156064 images, 1.034133 hours left
 4878: 0.059795, 0.101929 avg loss, 0.001000 rate, 1.478563 seconds, 156096 images, 1.030644 hours left
 4879: 0.080339, 0.099770 avg loss, 0.001000 rate, 1.624826 seconds, 156128 images, 1.025403 hours left
 4880: 0.080338, 0.097827 avg loss, 0.001000 rate, 1.609416 seconds, 156160 images, 1.024253 hours left
 4881: 0.047264, 0.092771 avg loss, 0.001000 rate, 2.514295 seconds, 156192 images, 1.023817 hours left
 4882: 0.074192, 0.090913 avg loss, 0.001000 rate, 2.245036 seconds, 156224 images, 1.023138 hours left
 4883: 0.073358, 0.089157 avg loss, 0.001000 rate, 2.409932 seconds, 156256 images, 1.021827 hours left
 4884: 0.093943, 0.089636 avg loss, 0.001000 rate, 2.598149 seconds, 156288 images, 1.019087 hours left
 4885: 0.049111, 0.085583 avg loss, 0.001000 rate, 2.454458 seconds, 156320 images, 1.017078 hours left
 4886: 0.106242, 0.087649 avg loss, 0.001000 rate, 2.544911 seconds, 156352 images, 1.017114 hours left
 4887: 0.110183, 0.089903 avg loss, 0.001000 rate, 2.455182 seconds, 156384 images, 1.016379 hours left
 4888: 0.097245, 0.090637 avg loss, 0.001000 rate, 2.321376 seconds, 156416 images, 1.017032 hours left
 4889: 0.143105, 0.095884 avg loss, 0.001000 rate, 2.506892 seconds, 156448 images, 1.016176 hours left
 4890: 0.080490, 0.094344 avg loss, 0.001000 rate, 2.349311 seconds, 156480 images, 1.015637 hours left
 4891: 0.063979, 0.091308 avg loss, 0.001000 rate, 1.858955 seconds, 156512 images, 1.016684 hours left
 4892: 0.114190, 0.093596 avg loss, 0.001000 rate, 1.884069 seconds, 156544 images, 1.019281 hours left
 4893: 0.088957, 0.093132 avg loss, 0.001000 rate, 2.014485 seconds, 156576 images, 1.017383 hours left
 4894: 0.101949, 0.094014 avg loss, 0.001000 rate, 1.847558 seconds, 156608 images, 1.014161 hours left
 4895: 0.107806, 0.095393 avg loss, 0.001000 rate, 1.926880 seconds, 156640 images, 1.011961 hours left
 4896: 0.088034, 0.094657 avg loss, 0.001000 rate, 1.854948 seconds, 156672 images, 1.012119 hours left
 4897: 0.069005, 0.092092 avg loss, 0.001000 rate, 2.030297 seconds, 156704 images, 1.010234 hours left
 4898: 0.095243, 0.092407 avg loss, 0.001000 rate, 1.914075 seconds, 156736 images, 1.009315 hours left
 4899: 0.077635, 0.090930 avg loss, 0.001000 rate, 2.081148 seconds, 156768 images, 1.008983 hours left
 4900: 0.080736, 0.089910 avg loss, 0.001000 rate, 1.911812 seconds, 156800 images, 1.007855 hours left
 4901: 0.070763, 0.087996 avg loss, 0.001000 rate, 1.993117 seconds, 156832 images, 1.007900 hours left
 4902: 0.108306, 0.090027 avg loss, 0.001000 rate, 2.069506 seconds, 156864 images, 1.007546 hours left
 4903: 0.048234, 0.085847 avg loss, 0.001000 rate, 2.024850 seconds, 156896 images, 1.008524 hours left
 4904: 0.070326, 0.084295 avg loss, 0.001000 rate, 2.092488 seconds, 156928 images, 1.006399 hours left
 4905: 0.092769, 0.085143 avg loss, 0.001000 rate, 2.036411 seconds, 156960 images, 1.005271 hours left
 4906: 0.046902, 0.081319 avg loss, 0.001000 rate, 1.947513 seconds, 156992 images, 1.001426 hours left
 4907: 0.125736, 0.085760 avg loss, 0.001000 rate, 2.104664 seconds, 157024 images, 1.000469 hours left
 4908: 0.076563, 0.084841 avg loss, 0.001000 rate, 1.954612 seconds, 157056 images, 1.001376 hours left
 4909: 0.063172, 0.082674 avg loss, 0.001000 rate, 1.994540 seconds, 157088 images, 1.001696 hours left
 4910: 0.060610, 0.080467 avg loss, 0.001000 rate, 2.019399 seconds, 157120 images, 1.001621 hours left
 4911: 0.122898, 0.084710 avg loss, 0.001000 rate, 3.097553 seconds, 157152 images, 1.003517 hours left
 4912: 0.081358, 0.084375 avg loss, 0.001000 rate, 3.040339 seconds, 157184 images, 1.002853 hours left
 4913: 0.041804, 0.080118 avg loss, 0.001000 rate, 2.918777 seconds, 157216 images, 1.003754 hours left
 4914: 0.068272, 0.078933 avg loss, 0.001000 rate, 3.075127 seconds, 157248 images, 1.002717 hours left
 4915: 0.060397, 0.077080 avg loss, 0.001000 rate, 3.161468 seconds, 157280 images, 1.002518 hours left
 4916: 0.110729, 0.080445 avg loss, 0.001000 rate, 3.182610 seconds, 157312 images, 1.002021 hours left
 4917: 0.065638, 0.078964 avg loss, 0.001000 rate, 3.027642 seconds, 157344 images, 1.004366 hours left
 4918: 0.050362, 0.076104 avg loss, 0.001000 rate, 2.943624 seconds, 157376 images, 1.004662 hours left
 4919: 0.070236, 0.075517 avg loss, 0.001000 rate, 2.957889 seconds, 157408 images, 1.005258 hours left
 4920: 0.064199, 0.074385 avg loss, 0.001000 rate, 3.189259 seconds, 157440 images, 1.004088 hours left
 4921: 0.050626, 0.072009 avg loss, 0.001000 rate, 2.131530 seconds, 157472 images, 1.003615 hours left
 4922: 0.079307, 0.072739 avg loss, 0.001000 rate, 2.251215 seconds, 157504 images, 1.006354 hours left
 4923: 0.083565, 0.073822 avg loss, 0.001000 rate, 2.305238 seconds, 157536 images, 1.005578 hours left
 4924: 0.034234, 0.069863 avg loss, 0.001000 rate, 2.296128 seconds, 157568 images, 1.002419 hours left
 4925: 0.138441, 0.076721 avg loss, 0.001000 rate, 2.209392 seconds, 157600 images, 0.999454 hours left
 4926: 0.065155, 0.075564 avg loss, 0.001000 rate, 2.313946 seconds, 157632 images, 0.999764 hours left
 4927: 0.060926, 0.074100 avg loss, 0.001000 rate, 2.354719 seconds, 157664 images, 0.997178 hours left
 4928: 0.046526, 0.071343 avg loss, 0.001000 rate, 2.358383 seconds, 157696 images, 0.996456 hours left
 4929: 0.066543, 0.070863 avg loss, 0.001000 rate, 2.302323 seconds, 157728 images, 0.999116 hours left
 4930: 0.068450, 0.070622 avg loss, 0.001000 rate, 2.424311 seconds, 157760 images, 1.001924 hours left
 4931: 0.047514, 0.068311 avg loss, 0.001000 rate, 2.705499 seconds, 157792 images, 1.001429 hours left
 4932: 0.079637, 0.069443 avg loss, 0.001000 rate, 2.853316 seconds, 157824 images, 1.003626 hours left
 4933: 0.096336, 0.072133 avg loss, 0.001000 rate, 2.813254 seconds, 157856 images, 1.002055 hours left
 4934: 0.058555, 0.070775 avg loss, 0.001000 rate, 2.865725 seconds, 157888 images, 1.003524 hours left
 4935: 0.095124, 0.073210 avg loss, 0.001000 rate, 2.996907 seconds, 157920 images, 1.002194 hours left
 4936: 0.046167, 0.070506 avg loss, 0.001000 rate, 2.849655 seconds, 157952 images, 1.001856 hours left
 4937: 0.040679, 0.067523 avg loss, 0.001000 rate, 2.737254 seconds, 157984 images, 1.002797 hours left
 4938: 0.029439, 0.063715 avg loss, 0.001000 rate, 2.764036 seconds, 158016 images, 1.002099 hours left
 4939: 0.109886, 0.068332 avg loss, 0.001000 rate, 2.713382 seconds, 158048 images, 1.000232 hours left
 4940: 0.078908, 0.069389 avg loss, 0.001000 rate, 2.870864 seconds, 158080 images, 0.998227 hours left
 4941: 0.043083, 0.066759 avg loss, 0.001000 rate, 1.895757 seconds, 158112 images, 0.996698 hours left
 4942: 0.103453, 0.070428 avg loss, 0.001000 rate, 2.064336 seconds, 158144 images, 0.999095 hours left
 4943: 0.075313, 0.070917 avg loss, 0.001000 rate, 1.984675 seconds, 158176 images, 1.000373 hours left
 4944: 0.088248, 0.072650 avg loss, 0.001000 rate, 2.008066 seconds, 158208 images, 0.998857 hours left
 4945: 0.054226, 0.070807 avg loss, 0.001000 rate, 1.860200 seconds, 158240 images, 0.997419 hours left
 4946: 0.067611, 0.070488 avg loss, 0.001000 rate, 1.975062 seconds, 158272 images, 0.994247 hours left
 4947: 0.051472, 0.068586 avg loss, 0.001000 rate, 2.002189 seconds, 158304 images, 0.990926 hours left
 4948: 0.129243, 0.074652 avg loss, 0.001000 rate, 1.978666 seconds, 158336 images, 0.989513 hours left
 4949: 0.065752, 0.073762 avg loss, 0.001000 rate, 1.886651 seconds, 158368 images, 0.991868 hours left
 4950: 0.050627, 0.071448 avg loss, 0.001000 rate, 1.969200 seconds, 158400 images, 0.988477 hours left
 4951: 0.058163, 0.070120 avg loss, 0.001000 rate, 1.897626 seconds, 158432 images, 0.987520 hours left
 4952: 0.050060, 0.068114 avg loss, 0.001000 rate, 2.013937 seconds, 158464 images, 0.990530 hours left
 4953: 0.045711, 0.065874 avg loss, 0.001000 rate, 2.057438 seconds, 158496 images, 0.988822 hours left
 4954: 0.074304, 0.066717 avg loss, 0.001000 rate, 1.837401 seconds, 158528 images, 0.988215 hours left
 4955: 0.080706, 0.068116 avg loss, 0.001000 rate, 1.946714 seconds, 158560 images, 0.986561 hours left
 4956: 0.063123, 0.067616 avg loss, 0.001000 rate, 2.013229 seconds, 158592 images, 0.983694 hours left
 4957: 0.091245, 0.069979 avg loss, 0.001000 rate, 1.881253 seconds, 158624 images, 0.982630 hours left
 4958: 0.073865, 0.070368 avg loss, 0.001000 rate, 1.860641 seconds, 158656 images, 0.982702 hours left
 4959: 0.048847, 0.068216 avg loss, 0.001000 rate, 1.903263 seconds, 158688 images, 0.980143 hours left
 4960: 0.083538, 0.069748 avg loss, 0.001000 rate, 1.990934 seconds, 158720 images, 0.979755 hours left
 4961: 0.065578, 0.069331 avg loss, 0.001000 rate, 3.116058 seconds, 158752 images, 0.976895 hours left
 4962: 0.080112, 0.070409 avg loss, 0.001000 rate, 3.404325 seconds, 158784 images, 0.976120 hours left
 4963: 0.119291, 0.075297 avg loss, 0.001000 rate, 3.189326 seconds, 158816 images, 0.976175 hours left
 4964: 0.070370, 0.074805 avg loss, 0.001000 rate, 3.427375 seconds, 158848 images, 0.978137 hours left
 4965: 0.134636, 0.080788 avg loss, 0.001000 rate, 3.421901 seconds, 158880 images, 0.978219 hours left
 4966: 0.086848, 0.081394 avg loss, 0.001000 rate, 3.230340 seconds, 158912 images, 0.979094 hours left
 4967: 0.087865, 0.082041 avg loss, 0.001000 rate, 3.338658 seconds, 158944 images, 0.979585 hours left
 4968: 0.071874, 0.081024 avg loss, 0.001000 rate, 3.184638 seconds, 158976 images, 0.979370 hours left
 4969: 0.068610, 0.079783 avg loss, 0.001000 rate, 3.254692 seconds, 159008 images, 0.979552 hours left
 4970: 0.067051, 0.078510 avg loss, 0.001000 rate, 3.241585 seconds, 159040 images, 0.979078 hours left
 4971: 0.104575, 0.081116 avg loss, 0.001000 rate, 3.265432 seconds, 159072 images, 0.978954 hours left
 4972: 0.111619, 0.084166 avg loss, 0.001000 rate, 3.456833 seconds, 159104 images, 0.984519 hours left
 4973: 0.113255, 0.087075 avg loss, 0.001000 rate, 3.280432 seconds, 159136 images, 0.984546 hours left
 4974: 0.070114, 0.085379 avg loss, 0.001000 rate, 3.394908 seconds, 159168 images, 0.984171 hours left
 4975: 0.151923, 0.092033 avg loss, 0.001000 rate, 3.478896 seconds, 159200 images, 0.984005 hours left
 4976: 0.090430, 0.091873 avg loss, 0.001000 rate, 3.375422 seconds, 159232 images, 0.984752 hours left
 4977: 0.092525, 0.091938 avg loss, 0.001000 rate, 3.528643 seconds, 159264 images, 0.985015 hours left
 4978: 0.166675, 0.099412 avg loss, 0.001000 rate, 3.327419 seconds, 159296 images, 0.985192 hours left
 4979: 0.051336, 0.094604 avg loss, 0.001000 rate, 3.437765 seconds, 159328 images, 0.987192 hours left
 4980: 0.127286, 0.097873 avg loss, 0.001000 rate, 3.146413 seconds, 159360 images, 0.987070 hours left
 4981: 0.077489, 0.095834 avg loss, 0.001000 rate, 3.185651 seconds, 159392 images, 0.987697 hours left
 4982: 0.084379, 0.094689 avg loss, 0.001000 rate, 3.004085 seconds, 159424 images, 0.993940 hours left
 4983: 0.081392, 0.093359 avg loss, 0.001000 rate, 3.100995 seconds, 159456 images, 0.994627 hours left
 4984: 0.109237, 0.094947 avg loss, 0.001000 rate, 3.033586 seconds, 159488 images, 0.995021 hours left
 4985: 0.077153, 0.093167 avg loss, 0.001000 rate, 3.062077 seconds, 159520 images, 0.996446 hours left
 4986: 0.115005, 0.095351 avg loss, 0.001000 rate, 3.072975 seconds, 159552 images, 0.995190 hours left
 4987: 0.055502, 0.091366 avg loss, 0.001000 rate, 2.951278 seconds, 159584 images, 0.999068 hours left
 4988: 0.055385, 0.087768 avg loss, 0.001000 rate, 2.980223 seconds, 159616 images, 0.998936 hours left
 4989: 0.090647, 0.088056 avg loss, 0.001000 rate, 2.963233 seconds, 159648 images, 0.997324 hours left
 4990: 0.074373, 0.086688 avg loss, 0.001000 rate, 2.853905 seconds, 159680 images, 0.995970 hours left
 4991: 0.084305, 0.086449 avg loss, 0.001000 rate, 1.729806 seconds, 159712 images, 0.994790 hours left
 4992: 0.091613, 0.086966 avg loss, 0.001000 rate, 1.813035 seconds, 159744 images, 0.992834 hours left
 4993: 0.054502, 0.083719 avg loss, 0.001000 rate, 1.696085 seconds, 159776 images, 0.992088 hours left
 4994: 0.081548, 0.083502 avg loss, 0.001000 rate, 1.727509 seconds, 159808 images, 0.990867 hours left
 4995: 0.123072, 0.087459 avg loss, 0.001000 rate, 1.770299 seconds, 159840 images, 0.990330 hours left
 4996: 0.139656, 0.092679 avg loss, 0.001000 rate, 1.709508 seconds, 159872 images, 0.989647 hours left
 4997: 0.078079, 0.091219 avg loss, 0.001000 rate, 1.785324 seconds, 159904 images, 0.987774 hours left
 4998: 0.074737, 0.089571 avg loss, 0.001000 rate, 1.676772 seconds, 159936 images, 0.986218 hours left
 4999: 0.106866, 0.091300 avg loss, 0.001000 rate, 1.628453 seconds, 159968 images, 0.985559 hours left
 5000: 0.050243, 0.087194 avg loss, 0.001000 rate, 1.739049 seconds, 160000 images, 0.982347 hours left
 5001: 0.081971, 0.086672 avg loss, 0.001000 rate, 2.572775 seconds, 160032 images, 0.978433 hours left
 5002: 0.104454, 0.088450 avg loss, 0.001000 rate, 2.536245 seconds, 160064 images, 0.976300 hours left
 5003: 0.079623, 0.087568 avg loss, 0.001000 rate, 2.408653 seconds, 160096 images, 0.975636 hours left
 5004: 0.106945, 0.089505 avg loss, 0.001000 rate, 2.461573 seconds, 160128 images, 0.975446 hours left
 5005: 0.046185, 0.085173 avg loss, 0.001000 rate, 2.515648 seconds, 160160 images, 0.973667 hours left
 5006: 0.107685, 0.087424 avg loss, 0.001000 rate, 2.447220 seconds, 160192 images, 0.974009 hours left
 5007: 0.144954, 0.093177 avg loss, 0.001000 rate, 2.577281 seconds, 160224 images, 0.975540 hours left
 5008: 0.078189, 0.091679 avg loss, 0.001000 rate, 2.583243 seconds, 160256 images, 0.974552 hours left
 5009: 0.072651, 0.089776 avg loss, 0.001000 rate, 2.527690 seconds, 160288 images, 0.976627 hours left
 5010: 0.064026, 0.087201 avg loss, 0.001000 rate, 2.455404 seconds, 160320 images, 0.976043 hours left
 5011: 0.158247, 0.094306 avg loss, 0.001000 rate, 1.933045 seconds, 160352 images, 0.976525 hours left
 5012: 0.131694, 0.098044 avg loss, 0.001000 rate, 1.891169 seconds, 160384 images, 0.978605 hours left
 5013: 0.058836, 0.094124 avg loss, 0.001000 rate, 1.883628 seconds, 160416 images, 0.978015 hours left
 5014: 0.107384, 0.095450 avg loss, 0.001000 rate, 2.060664 seconds, 160448 images, 0.975146 hours left
 5015: 0.140389, 0.099944 avg loss, 0.001000 rate, 2.019022 seconds, 160480 images, 0.972907 hours left
 5016: 0.061354, 0.096085 avg loss, 0.001000 rate, 1.907697 seconds, 160512 images, 0.972377 hours left
 5017: 0.264547, 0.112931 avg loss, 0.001000 rate, 2.038711 seconds, 160544 images, 0.969265 hours left
 5018: 0.062237, 0.107862 avg loss, 0.001000 rate, 1.936778 seconds, 160576 images, 0.968751 hours left
 5019: 0.099330, 0.107008 avg loss, 0.001000 rate, 2.033049 seconds, 160608 images, 0.968640 hours left
 5020: 0.082829, 0.104590 avg loss, 0.001000 rate, 1.970329 seconds, 160640 images, 0.968570 hours left
 5021: 0.101775, 0.104309 avg loss, 0.001000 rate, 2.525988 seconds, 160672 images, 0.968051 hours left
 5022: 0.063633, 0.100241 avg loss, 0.001000 rate, 2.525393 seconds, 160704 images, 0.969072 hours left
 5023: 0.114238, 0.101641 avg loss, 0.001000 rate, 2.464094 seconds, 160736 images, 0.968115 hours left
 5024: 0.056045, 0.097081 avg loss, 0.001000 rate, 2.436470 seconds, 160768 images, 0.967391 hours left
 5025: 0.098906, 0.097264 avg loss, 0.001000 rate, 2.504794 seconds, 160800 images, 0.964592 hours left
 5026: 0.106937, 0.098231 avg loss, 0.001000 rate, 2.456377 seconds, 160832 images, 0.964348 hours left
 5027: 0.087124, 0.097120 avg loss, 0.001000 rate, 2.418874 seconds, 160864 images, 0.965359 hours left
 5028: 0.048573, 0.092266 avg loss, 0.001000 rate, 2.503866 seconds, 160896 images, 0.965040 hours left
 5029: 0.047198, 0.087759 avg loss, 0.001000 rate, 2.485766 seconds, 160928 images, 0.964937 hours left
 5030: 0.081558, 0.087139 avg loss, 0.001000 rate, 2.434529 seconds, 160960 images, 0.962939 hours left
 5031: 0.059727, 0.084398 avg loss, 0.001000 rate, 3.072974 seconds, 160992 images, 0.961816 hours left
 5032: 0.085494, 0.084507 avg loss, 0.001000 rate, 3.063220 seconds, 161024 images, 0.960469 hours left
 5033: 0.105186, 0.086575 avg loss, 0.001000 rate, 3.174170 seconds, 161056 images, 0.960660 hours left
 5034: 0.075392, 0.085457 avg loss, 0.001000 rate, 3.203273 seconds, 161088 images, 0.960505 hours left
 5035: 0.038603, 0.080772 avg loss, 0.001000 rate, 2.967491 seconds, 161120 images, 0.960837 hours left
 5036: 0.153457, 0.088040 avg loss, 0.001000 rate, 2.997875 seconds, 161152 images, 0.961317 hours left
 5037: 0.057861, 0.085022 avg loss, 0.001000 rate, 3.151510 seconds, 161184 images, 0.959732 hours left
 5038: 0.089630, 0.085483 avg loss, 0.001000 rate, 3.021502 seconds, 161216 images, 0.958565 hours left
 5039: 0.120136, 0.088948 avg loss, 0.001000 rate, 3.248366 seconds, 161248 images, 0.957054 hours left
 5040: 0.085303, 0.088584 avg loss, 0.001000 rate, 3.177093 seconds, 161280 images, 0.957194 hours left
 5041: 0.074504, 0.087176 avg loss, 0.001000 rate, 1.599717 seconds, 161312 images, 0.957071 hours left
 5042: 0.077442, 0.086202 avg loss, 0.001000 rate, 1.560604 seconds, 161344 images, 0.952053 hours left
 5043: 0.109566, 0.088539 avg loss, 0.001000 rate, 1.578570 seconds, 161376 images, 0.949424 hours left
 5044: 0.070294, 0.086714 avg loss, 0.001000 rate, 1.597897 seconds, 161408 images, 0.946742 hours left
 5045: 0.103595, 0.088402 avg loss, 0.001000 rate, 1.686716 seconds, 161440 images, 0.942702 hours left
 5046: 0.102645, 0.089827 avg loss, 0.001000 rate, 1.622677 seconds, 161472 images, 0.941001 hours left
 5047: 0.144920, 0.095336 avg loss, 0.001000 rate, 1.520612 seconds, 161504 images, 0.939248 hours left
 5048: 0.091314, 0.094934 avg loss, 0.001000 rate, 1.705980 seconds, 161536 images, 0.936231 hours left
 5049: 0.140032, 0.099444 avg loss, 0.001000 rate, 1.645795 seconds, 161568 images, 0.935494 hours left
 5050: 0.188309, 0.108330 avg loss, 0.001000 rate, 1.562929 seconds, 161600 images, 0.932564 hours left
 5051: 0.050328, 0.102530 avg loss, 0.001000 rate, 1.989095 seconds, 161632 images, 0.930461 hours left
 5052: 0.053329, 0.097610 avg loss, 0.001000 rate, 2.001118 seconds, 161664 images, 0.927637 hours left
 5053: 0.073649, 0.095214 avg loss, 0.001000 rate, 1.913297 seconds, 161696 images, 0.926472 hours left
 5054: 0.060985, 0.091791 avg loss, 0.001000 rate, 1.910356 seconds, 161728 images, 0.923317 hours left
 5055: 0.077754, 0.090387 avg loss, 0.001000 rate, 1.908837 seconds, 161760 images, 0.920779 hours left
 5056: 0.053630, 0.086711 avg loss, 0.001000 rate, 1.983844 seconds, 161792 images, 0.918136 hours left
 5057: 0.042973, 0.082338 avg loss, 0.001000 rate, 2.024156 seconds, 161824 images, 0.917304 hours left
 5058: 0.059671, 0.080071 avg loss, 0.001000 rate, 2.030217 seconds, 161856 images, 0.917018 hours left
 5059: 0.047192, 0.076783 avg loss, 0.001000 rate, 1.895022 seconds, 161888 images, 0.915931 hours left
 5060: 0.115335, 0.080638 avg loss, 0.001000 rate, 1.983718 seconds, 161920 images, 0.913239 hours left
 5061: 0.056849, 0.078259 avg loss, 0.001000 rate, 1.990368 seconds, 161952 images, 0.915771 hours left
 5062: 0.036101, 0.074043 avg loss, 0.001000 rate, 1.965352 seconds, 161984 images, 0.911897 hours left
 5063: 0.118038, 0.078443 avg loss, 0.001000 rate, 1.991227 seconds, 162016 images, 0.910060 hours left
 5064: 0.090230, 0.079622 avg loss, 0.001000 rate, 1.995807 seconds, 162048 images, 0.910858 hours left
 5065: 0.089813, 0.080641 avg loss, 0.001000 rate, 1.944952 seconds, 162080 images, 0.907833 hours left
 5066: 0.082307, 0.080807 avg loss, 0.001000 rate, 2.049112 seconds, 162112 images, 0.906292 hours left
 5067: 0.114193, 0.084146 avg loss, 0.001000 rate, 2.092693 seconds, 162144 images, 0.905982 hours left
 5068: 0.111830, 0.086914 avg loss, 0.001000 rate, 2.041023 seconds, 162176 images, 0.905590 hours left
 5069: 0.076603, 0.085883 avg loss, 0.001000 rate, 1.883791 seconds, 162208 images, 0.903610 hours left
 5070: 0.072619, 0.084557 avg loss, 0.001000 rate, 2.056285 seconds, 162240 images, 0.903791 hours left
 5071: 0.062988, 0.082400 avg loss, 0.001000 rate, 1.934973 seconds, 162272 images, 0.900535 hours left
 5072: 0.079337, 0.082094 avg loss, 0.001000 rate, 1.948949 seconds, 162304 images, 0.900723 hours left
 5073: 0.076227, 0.081507 avg loss, 0.001000 rate, 1.906762 seconds, 162336 images, 0.899153 hours left
 5074: 0.077522, 0.081108 avg loss, 0.001000 rate, 1.947115 seconds, 162368 images, 0.897335 hours left
 5075: 0.061427, 0.079140 avg loss, 0.001000 rate, 1.962507 seconds, 162400 images, 0.894715 hours left
 5076: 0.086996, 0.079926 avg loss, 0.001000 rate, 2.069356 seconds, 162432 images, 0.893252 hours left
 5077: 0.053735, 0.077307 avg loss, 0.001000 rate, 1.972438 seconds, 162464 images, 0.891986 hours left
 5078: 0.054297, 0.075006 avg loss, 0.001000 rate, 2.046818 seconds, 162496 images, 0.888123 hours left
 5079: 0.080675, 0.075573 avg loss, 0.001000 rate, 1.824513 seconds, 162528 images, 0.887940 hours left
 5080: 0.043828, 0.072398 avg loss, 0.001000 rate, 1.925639 seconds, 162560 images, 0.887423 hours left
 5081: 0.099563, 0.075115 avg loss, 0.001000 rate, 1.558301 seconds, 162592 images, 0.884848 hours left
 5082: 0.122266, 0.079830 avg loss, 0.001000 rate, 1.546530 seconds, 162624 images, 0.885161 hours left
 5083: 0.089882, 0.080835 avg loss, 0.001000 rate, 1.488857 seconds, 162656 images, 0.884744 hours left
 5084: 0.121067, 0.084858 avg loss, 0.001000 rate, 1.450160 seconds, 162688 images, 0.883306 hours left
 5085: 0.141806, 0.090553 avg loss, 0.001000 rate, 1.532643 seconds, 162720 images, 0.881751 hours left
 5086: 0.100110, 0.091509 avg loss, 0.001000 rate, 1.579757 seconds, 162752 images, 0.880657 hours left
 5087: 0.079307, 0.090289 avg loss, 0.001000 rate, 1.468564 seconds, 162784 images, 0.878239 hours left
 5088: 0.068362, 0.088096 avg loss, 0.001000 rate, 1.567316 seconds, 162816 images, 0.876892 hours left
 5089: 0.081815, 0.087468 avg loss, 0.001000 rate, 1.358272 seconds, 162848 images, 0.875348 hours left
 5090: 0.085070, 0.087228 avg loss, 0.001000 rate, 1.465039 seconds, 162880 images, 0.873718 hours left
 5091: 0.098545, 0.088360 avg loss, 0.001000 rate, 1.717798 seconds, 162912 images, 0.871533 hours left
 5092: 0.109004, 0.090424 avg loss, 0.001000 rate, 1.724762 seconds, 162944 images, 0.868805 hours left
 5093: 0.085494, 0.089931 avg loss, 0.001000 rate, 1.534248 seconds, 162976 images, 0.867683 hours left
 5094: 0.084922, 0.089430 avg loss, 0.001000 rate, 1.655274 seconds, 163008 images, 0.869004 hours left
 5095: 0.101217, 0.090609 avg loss, 0.001000 rate, 1.563031 seconds, 163040 images, 0.866140 hours left
 5096: 0.074876, 0.089036 avg loss, 0.001000 rate, 1.594831 seconds, 163072 images, 0.865425 hours left
 5097: 0.092431, 0.089375 avg loss, 0.001000 rate, 1.637887 seconds, 163104 images, 0.865019 hours left
